,image_name,path_to_image_dir,path_to_model,label_filename,path_to_label_dir,path_to_saved_model,image_size,scale,detection_boxes,detection_classes,raw_detection_scores,detection_multiclass_scores,raw_detection_boxes,detection_anchor_indices,detection_scores
196,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.2802301  0.00064085 0.31422937 0.01827718],2,[0.6374014  0.00538801 0.35721058],[2.4696477e-01 6.6694600e-04 7.5236827e-01],[2.3582980e-01 2.4392735e-04 2.6312304e-01 2.2574779e-02],103.0,0.7523683
197,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.24800806 0.21713911 0.2730831  0.24891432],2,[0.53038096 0.0009388  0.46868032],[2.5263330e-01 4.4870673e-04 7.4691802e-01],[0.14207302 0.16094217 0.16672988 0.18701246],15.0,0.746918
198,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.45648617 0.3675859  0.47803426 0.39192533],2,[0.30432007 0.00219935 0.6934805 ],[0.25176442 0.00224796 0.74598765],[0.41836423 0.3938333  0.44081396 0.41715452],28.0,0.74598765
199,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.41994336 0.39672196 0.44236234 0.42003387],2,[0.37479508 0.00124955 0.62395537],[0.28879002 0.00185969 0.7093503 ],[0.58227986 0.10752808 0.604781   0.13562076],48.0,0.7093503
200,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.58227986 0.10752808 0.604781   0.13562076],2,[0.20102066 0.00096971 0.79800963],[0.37479508 0.00124955 0.62395537],[0.23781103 0.         0.2618773  0.02261373],25.0,0.62395537
201,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.445145   0.392136   0.46505493 0.41495034],2,[0.25176442 0.00224796 0.74598765],[0.38567784 0.00226397 0.6120581 ],[0.45648617 0.3675859  0.47803426 0.39192533],11.0,0.6120581
202,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.2610866  0.18884712 0.2846857  0.2139929 ],2,[4.553352e-02 5.447388e-04 9.539217e-01],[0.39438888 0.00098034 0.6046307 ],[0.3114683  0.3490978  0.3353508  0.37442535],62.0,0.6046307
203,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.45613983 0.4861444  0.47773197 0.50890344],1,[0.45731315 0.00217312 0.54051375],[0.36219114 0.59796256 0.0398463 ],[0.20148367 0.         0.23138922 0.02231525],152.0,0.59796256
204,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.4506185  0.42044783 0.47663814 0.44558835],2,[9.0596080e-01 6.3630787e-04 9.3402915e-02],[4.4332236e-01 4.1152094e-04 5.5626613e-01],[0.23886342 0.16375753 0.26050094 0.18615848],78.0,0.5562661
205,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.20148367 0.         0.23138922 0.02231525],2,[9.1940975e-01 4.5195172e-04 8.0138296e-02],[0.45731315 0.00217312 0.54051375],[0.22347479 0.20422934 0.2431079  0.22337802],30.0,0.54051375
206,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.27672884 0.20072378 0.30470142 0.22365545],2,[9.9987304e-01 1.4322879e-07 1.2679468e-04],[4.7993556e-01 4.8737647e-04 5.1957709e-01],[0.23527592 0.02479312 0.26380536 0.05802617],35.0,0.5195771
207,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.5499168  0.47658965 0.57104236 0.50077796],2,[4.7993556e-01 4.8737647e-04 5.1957709e-01],[0.4954769  0.00186205 0.502661  ],[0.27672884 0.20072378 0.30470142 0.22365545],57.0,0.502661
208,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.14207302 0.16094217 0.16672988 0.18701246],2,[9.6104467e-01 7.8778896e-05 3.8876530e-02],[0.53038096 0.0009388  0.46868032],[0.18968171 0.1972699  0.21253207 0.22133265],23.0,0.46868032
209,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.12287298 0.1819718  0.1498901  0.2106541 ],2,[0.11332566 0.00095442 0.8857199 ],[0.55665535 0.00548119 0.43786344],[0.39683065 0.4275994  0.4180936  0.45076028],99.0,0.43786344
210,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.17189856 0.25216153 0.19640173 0.27775154],2,[6.7785871e-01 5.3663016e-04 3.2160467e-01],[5.8903807e-01 2.8534833e-04 4.1067657e-01],[0.19176354 0.23871791 0.21217503 0.26123255],58.0,0.41067657
211,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.6370428  0.3485466  0.6539914  0.36427262],1,[9.9997663e-01 8.9436517e-06 1.4424655e-05],[6.1393416e-01 3.8569671e-01 3.6905703e-04],[0.05797116 0.9609211  0.07730567 0.9779121 ],81.0,0.3856967
212,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.4231437 0.3357447 0.4445431 0.3587514],2,[9.7826481e-01 5.6642675e-05 2.1678546e-02],[6.1478037e-01 5.4144027e-04 3.8467818e-01],[0.23860611 0.14234546 0.25599974 0.160759  ],46.0,0.38467818
213,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.19176354 0.23871791 0.21217503 0.26123255],2,[0.96711475 0.00110921 0.03177611],[6.7785871e-01 5.3663016e-04 3.2160467e-01],[0.5416703  0.43202668 0.5623195  0.4534495 ],39.0,0.32160467
214,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.21907203 0.20085652 0.24093635 0.22095259],2,[0.72256994 0.00296481 0.27446523],[0.70442665 0.00128239 0.29429093],[2.0038469e-01 3.9502978e-05 2.3325090e-01 2.1051371e-02],104.0,0.29429093
215,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.4336026  0.414889   0.4550968  0.43890062],2,[0.56139165 0.00777315 0.43083528],[7.1916229e-01 6.1535416e-04 2.8022236e-01],[0.23224264 0.00066149 0.25905854 0.02186439],49.0,0.28022236
216,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.49061516 0.44374704 0.51451224 0.46661353],2,[0.28879002 0.00185969 0.7093503 ],[0.7293105  0.00090302 0.26978648],[0.41994336 0.39672196 0.44236234 0.42003387],138.0,0.26978648
217,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.22108829 0.27234277 0.24546197 0.29797766],2,[7.1916229e-01 6.1535416e-04 2.8022236e-01],[0.7521649  0.00259316 0.24524184],[0.4336026  0.414889   0.4550968  0.43890062],96.0,0.24524184
218,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.38439715 0.47969654 0.40433955 0.5016842 ],2,[0.96443695 0.00245907 0.033104  ],[7.5698978e-01 3.2681704e-04 2.4268332e-01],[0.44684455 0.44539124 0.46953425 0.4686072 ],53.0,0.24268332
219,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.21576115 0.17208132 0.23489863 0.194269  ],2,[8.0598420e-01 7.4632291e-04 1.9326942e-01],[0.7637626  0.00153783 0.23469962],[0.22284037 0.20056401 0.24491155 0.22255515],219.0,0.23469962
220,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.19553252 0.31436595 0.22046314 0.3388553 ],2,[7.6805037e-01 7.2670501e-04 2.3122294e-01],[7.7565658e-01 4.2121692e-04 2.2392222e-01],[0.48950824 0.4410436  0.51151645 0.46503732],118.0,0.22392222
221,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.17134951 0.         0.20298474 0.02113436],2,[9.6682745e-01 2.6077341e-04 3.2911662e-02],[0.7878531  0.00091678 0.21123005],[0.97548527 0.77345943 0.9971673  0.7985481 ],232.0,0.21123005
222,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.20304196 0.09583031 0.22713752 0.12109345],2,[9.6994007e-01 3.5245812e-05 3.0024668e-02],[8.0507874e-01 3.2661614e-04 1.9459468e-01],[0.24237289 0.18714038 0.26179412 0.20857072],74.0,0.19459468
223,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.7194999  0.41721958 0.74424714 0.44115824],2,[0.4954769  0.00186205 0.502661  ],[0.8081051  0.0018689  0.19002599],[0.5499168  0.47658965 0.57104236 0.50077796],12.0,0.19002599
224,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.23120035 0.09744492 0.2525052  0.11976598],2,[0.30840963 0.6833388  0.00825149],[8.2143164e-01 1.9705344e-04 1.7837135e-01],[0.48618633 0.46694735 0.50771075 0.48864993],55.0,0.17837135
225,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.15701453 0.59415966 0.18284573 0.62107104],2,[9.3354964e-01 1.9322964e-04 6.6257164e-02],[8.2860333e-01 1.1000642e-04 1.7128660e-01],[0.2620656  0.00615996 0.28920615 0.03379972],123.0,0.1712866
226,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.1676732  0.20416598 0.18899757 0.2262366 ],2,[0.39438888 0.00098034 0.6046307 ],[8.3596116e-01 7.3470833e-04 1.6330402e-01],[0.2610866  0.18884712 0.2846857  0.2139929 ],269.0,0.16330402
227,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.21090896 0.22231743 0.23067467 0.24218437],2,[9.2523378e-01 2.3967287e-04 7.4526504e-02],[8.5266358e-01 3.7472104e-04 1.4696175e-01],[0.18939546 0.19411555 0.21334791 0.21844   ],94.0,0.14696175
228,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.43543774 0.37381297 0.4559781  0.39542484],2,[1.0982325e-01 3.7630447e-04 8.8980043e-01],[0.8526272  0.00309161 0.1442811 ],[0.19623792 0.5616859  0.2257804  0.58914137],186.0,0.1442811
229,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.4071326  0.3568561  0.42708394 0.37557852],2,[8.2009947e-01 7.8510342e-04 1.7911541e-01],[8.6095709e-01 1.6290485e-04 1.3888006e-01],[0.49329975 0.44177502 0.5177365  0.46575445],136.0,0.13888006
230,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.70492464 0.38393366 0.72479457 0.4039094 ],2,[0.3010842  0.00085686 0.69805896],[8.7416416e-01 4.5864598e-04 1.2537716e-01],[0.42169854 0.3970175  0.44570878 0.4221727 ],265.0,0.12537716
231,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.7242743  0.44642025 0.7487562  0.47123325],2,[0.622126   0.00208484 0.37578914],[0.8806553  0.00092801 0.11841672],[0.5474     0.47529498 0.5692519  0.49823943],105.0,0.11841672
232,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.38621414 0.37347925 0.4067558  0.39531153],2,[9.7628152e-01 1.3654563e-04 2.3581950e-02],[8.8669950e-01 1.5952296e-04 1.1314106e-01],[0.26135266 0.00607109 0.28739822 0.03118303],139.0,0.11314106
233,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.19751902 0.14537719 0.21985684 0.16875097],2,[0.19151413 0.00110563 0.80738026],[8.87575090e-01 8.84729205e-04 1.11540176e-01],[0.30614617 0.31456855 0.32924816 0.33828077],135.0,0.111540176
234,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.55291516 0.02352721 0.57188207 0.04208359],2,[8.0507874e-01 3.2661614e-04 1.9459468e-01],[8.96813035e-01 4.43101853e-05 1.03142686e-01],[0.20304196 0.09583031 0.22713752 0.12109345],17.0,0.103142686
235,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.8332143  0.95015496 0.86804867 0.9871219 ],2,[0.19442333 0.80026674 0.00530988],[9.0144718e-01 3.0160605e-04 9.8251127e-02],[0.48290157 0.4668537  0.5042434  0.48877564],0.0,0.09825113
236,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.22358648 0.17595048 0.24381964 0.19722553],2,[9.3276954e-01 8.7904969e-05 6.7142561e-02],[9.0374053e-01 5.9638848e-04 9.5663056e-02],[0.24195161 0.18436357 0.26261917 0.20823538],109.0,0.095663056
237,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.23886342 0.16375753 0.26050094 0.18615848],2,[0.35025364 0.6479159  0.00183045],[9.0596080e-01 6.3630787e-04 9.3402915e-02],[0.47672322 0.37158215 0.49617633 0.39124703],31.0,0.093402915
238,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.22360367 0.18998513 0.2430726  0.20917451],2,[4.4332236e-01 4.1152094e-04 5.5626613e-01],[9.0732813e-01 5.1609473e-04 9.2155695e-02],[0.4506185  0.42044783 0.47663814 0.44558835],117.0,0.092155695
239,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.18615574 0.19421469 0.20932674 0.21830083],2,[9.9215066e-01 2.4763985e-05 7.8246798e-03],[9.1202182e-01 2.7563426e-04 8.7702550e-02],[0.3144306  0.         0.34376627 0.02836948],228.0,0.08770255
240,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.20343202 0.07747883 0.22591463 0.10212275],2,[9.8671848e-01 4.0442814e-05 1.3241052e-02],[9.1555190e-01 1.9473834e-04 8.4253348e-02],[0.5348628  0.45413458 0.55559725 0.47653103],63.0,0.08425335
241,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.4376075  0.385568   0.45752218 0.40723297],2,[6.1393416e-01 3.8569671e-01 3.6905703e-04],[0.91491014 0.00113732 0.08395255],[0.6370428  0.3485466  0.6539914  0.36427262],161.0,0.083952546
242,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.25177792 0.07142464 0.2788796  0.10058992],2,[9.9680221e-01 1.9805288e-05 3.1779779e-03],[9.1730654e-01 6.3311440e-05 8.2630135e-02],[0.32938322 0.94775134 0.3469468  0.96255463],146.0,0.082630135
243,663 20m_100kV_20kX_0092,input/images/663 20m_100kV_20kX_0092.jpg,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/,label_map_multiclass.pbtxt,trained_models/annotations/label_map_multiclass.pbtxt,trained_models/my_faster_rcnn_resnet50_1024x1024_multiclass_steps6k/saved_model,"[4096, 4096]",1.7654,[0.20230314 0.17691286 0.22540763 0.20029126],2,[9.589953e-01 8.771796e-05 4.091702e-02],[9.3055683e-01 3.8406890e-04 6.9059096e-02],[0.50673264 0.4647067  0.5273773  0.48732564],273.0,0.0690591
